id,iso_code_2t,iso_code_2b,iso_code_1,name,frequency,iso_code_3
1208,,,,Buraka,0,bkg
1209,,,,Bakoko,0,bkh
1210,,,,Baki,0,bki
1211,,,,Pande,0,bkj
1212,,,,Brokskat,0,bkk
1213,,,,Berik,0,bkl
1214,,,,Kom (Cameroon),0,bkm
1215,,,,Bukitan,0,bkn
1216,,,,Kwa',0,bko
1217,,,,Boko (Democratic Republic of Congo),0,bkp
1218,,,,Bakairí,0,bkq
1219,,,,Bakumpai,0,bkr
1220,,,,Northern Sorsoganon,0,bks
1221,,,,Boloki,0,bkt
1222,,,,Buhid,0,bku
1223,,,,Bekwarra,0,bkv
1224,,,,Bekwel,0,bkw
1225,,,,Baikeno,0,bkx
1226,,,,Bokyi,0,bky
1227,,,,Bungku,0,bkz
54,bla,bla,,Siksika,1,bla
1228,,,,Bilua,0,blb
1229,,,,Bella Coola,0,blc
1230,,,,Bolango,0,bld
1231,,,,Balanta-Kentohe,0,ble
1232,,,,Buol,0,blf
1233,,,,Balau,0,blg
1234,,,,Kuwaa,0,blh
1235,,,,Bolia,0,bli
1236,,,,Bolongan,0,blj
1237,,,,Pa'o Karen,0,blk
1238,,,,Biloxi,0,bll
1239,,,,Beli (Sudan),0,blm
1240,,,,Southern Catanduanes Bikol,0,bln
1241,,,,Anii,0,blo
1242,,,,Blablanga,0,blp
1243,,,,Baluan-Pam,0,blq
1244,,,,Blang,0,blr
1245,,,,Balaesang,0,bls
1246,,,,Tai Dam,0,blt
1247,,,,Bolo,0,blv
1248,,,,Balangao,0,blw
1249,,,,Mag-Indi Ayta,0,blx
1250,,,,Notre,0,bly
1251,,,,Balantak,0,blz
1252,,,,Lame,0,bma
1253,,,,Bembe,0,bmb
1254,,,,Biem,0,bmc
1255,,,,Baga Manduri,0,bmd
1256,,,,Limassa,0,bme
1257,,,,Bom,0,bmf
1258,,,,Bamwe,0,bmg
1259,,,,Kein,0,bmh
1260,,,,Bagirmi,0,bmi
1261,,,,Bote-Majhi,0,bmj
1262,,,,Ghayavi,0,bmk
1263,,,,Bomboli,0,bml
1264,,,,Northern Betsimisaraka Malagasy,0,bmm
1265,,,,Bina (Papua New Guinea),0,bmn
1266,,,,Bambalang,0,bmo
1267,,,,Bulgebi,0,bmp
1268,,,,Bomu,0,bmq
1269,,,,Muinane,0,bmr
1270,,,,Bilma Kanuri,0,bms
1271,,,,Biao Mon,0,bmt
1272,,,,Somba-Siawari,0,bmu
1273,,,,Bum,0,bmv
1274,,,,Bomwali,0,bmw
1275,,,,Baimak,0,bmx
1276,,,,Bemba (Democratic Republic of Congo),0,bmy
1277,,,,Baramu,0,bmz
1278,,,,Bonerate,0,bna
1279,,,,Bookan,0,bnb
1280,,,,Bontok,0,bnc
1281,,,,Banda (Indonesia),0,bnd
1282,,,,Bintauna,0,bne
1283,,,,Masiwang,0,bnf
1284,,,,Benga,0,bng
1285,,,,Bangi,0,bni
1286,,,,Eastern Tawbuid,0,bnj
1287,,,,Bierebo,0,bnk
1288,,,,Boon,0,bnl
1289,,,,Batanga,0,bnm
1290,,,,Bunun,0,bnn
1291,,,,Bantoanon,0,bno
1292,,,,Bola,0,bnp
1293,,,,Bantik,0,bnq
1294,,,,Butmas-Tur,0,bnr
1295,,,,Bundeli,0,bns
1296,,,,Bentong,0,bnu
1297,,,,Bonerif,0,bnv
1298,,,,Bisis,0,bnw
1299,,,,Bangubangu,0,bnx
1300,,,,Bintulu,0,bny
1301,,,,Beezen,0,bnz
1302,,,,Bora,0,boa
1303,,,,Aweer,0,bob
416,bod,tib,bo,Tibetan,1,bod
1304,,,,Mundabli,0,boe
1305,,,,Bolon,0,bof
1306,,,,Bamako Sign Language,0,bog
1307,,,,Boma,0,boh
1308,,,,Barbareño,0,boi
1309,,,,Anjam,0,boj
1310,,,,Bonjo,0,bok
1311,,,,Bole,0,bol
1312,,,,Berom,0,bom
1313,,,,Bine,0,bon
1314,,,,Tiemacèwè Bozo,0,boo
1315,,,,Bonkiman,0,bop
1316,,,,Bogaya,0,boq
1317,,,,Borôro,0,bor
56,bos,bos,bs,Bosnian,1,bos
1318,,,,Bongo,0,bot
1319,,,,Bondei,0,bou
1320,,,,Tuwuli,0,bov
1321,,,,Rema,0,bow
1322,,,,Buamu,0,box
1323,,,,Bodo (Central African Republic),0,boy
1324,,,,Tiéyaxo Bozo,0,boz
1325,,,,Dakaka,0,bpa
1326,,,,Barbacoas,0,bpb
1327,,,,Banda-Banda,0,bpd
1328,,,,Bonggo,0,bpg
1329,,,,Botlikh,0,bph
1330,,,,Bagupi,0,bpi
1331,,,,Binji,0,bpj
1332,,,,Orowe,0,bpk
1333,,,,Broome Pearling Lugger Pidgin,0,bpl
1334,,,,Biyom,0,bpm
1335,,,,Dzao Min,0,bpn
1336,,,,Anasi,0,bpo
1337,,,,Kaure,0,bpp
1338,,,,Banda Malay,0,bpq
1339,,,,Koronadal Blaan,0,bpr
1340,,,,Sarangani Blaan,0,bps
1341,,,,Barrow Point,0,bpt
1342,,,,Bongu,0,bpu
1343,,,,Bian Marind,0,bpv
1344,,,,Bo (Papua New Guinea),0,bpw
1345,,,,Palya Bareli,0,bpx
1346,,,,Bishnupriya,0,bpy
1347,,,,Bilba,0,bpz
1348,,,,Tchumbuli,0,bqa
1349,,,,Bagusa,0,bqb
1350,,,,Boko (Benin),0,bqc
1351,,,,Bung,0,bqd
1352,,,,Baga Kaloum,0,bqf
1353,,,,Bago-Kusuntu,0,bqg
1354,,,,Baima,0,bqh
1355,,,,Bakhtiari,0,bqi
1356,,,,Bandial,0,bqj
1357,,,,Banda-Mbrès,0,bqk
1358,,,,Bilakura,0,bql
1359,,,,Wumboko,0,bqm
1360,,,,Bulgarian Sign Language,0,bqn
1361,,,,Balo,0,bqo
1362,,,,Busa,0,bqp
1363,,,,Biritai,0,bqq
1364,,,,Burusu,0,bqr
1365,,,,Bosngun,0,bqs
1366,,,,Bamukumbit,0,bqt
1367,,,,Boguru,0,bqu
1368,,,,Koro Wachi,0,bqv
1369,,,,Buru (Nigeria),0,bqw
1370,,,,Baangi,0,bqx
1371,,,,Bengkala Sign Language,0,bqy
1372,,,,Bakaka,0,bqz
57,bra,bra,,Braj,1,bra
1373,,,,Lave,0,brb
1374,,,,Berbice Creole Dutch,0,brc
1375,,,,Baraamu,0,brd
58,bre,bre,br,Breton,1,bre
1376,,,,Bera,0,brf
1377,,,,Baure,0,brg
1378,,,,Brahui,0,brh
1379,,,,Mokpwe,0,bri
1380,,,,Bieria,0,brj
1381,,,,Birked,0,brk
1382,,,,Birwa,0,brl
1383,,,,Barambu,0,brm
1384,,,,Boruca,0,brn
1385,,,,Brokkat,0,bro
1386,,,,Barapasi,0,brp
1387,,,,Breri,0,brq
1388,,,,Birao,0,brr
1389,,,,Baras,0,brs
1390,,,,Bitare,0,brt
1391,,,,Eastern Bru,0,bru
1392,,,,Western Bru,0,brv
1393,,,,Bellari,0,brw
1394,,,,Bodo (India),0,brx
1395,,,,Burui,0,bry
1396,,,,Bilbil,0,brz
1397,,,,Abinomn,0,bsa
1398,,,,Brunei Bisaya,0,bsb
1399,,,,Bassari,0,bsc
1400,,,,Wushi,0,bse
1401,,,,Bauchi,0,bsf
1402,,,,Bashkardi,0,bsg
1403,,,,Kati,0,bsh
1404,,,,Bassossi,0,bsi
1405,,,,Bangwinji,0,bsj
1406,,,,Burushaski,0,bsk
1407,,,,Basa-Gumna,0,bsl
1408,,,,Busami,0,bsm
1409,,,,Barasana-Eduria,0,bsn
1410,,,,Buso,0,bso
1411,,,,Baga Sitemu,0,bsp
1412,,,,Bassa,0,bsq
1413,,,,Bassa-Kontagora,0,bsr
1414,,,,Akoose,0,bss
1415,,,,Basketo,0,bst
1416,,,,Bahonsuai,0,bsu
1417,,,,Baga Sobané,0,bsv
1418,,,,Baiso,0,bsw
1419,,,,Yangkam,0,bsx
1420,,,,Sabah Bisaya,0,bsy
1421,,,,Bata,0,bta
1422,,,,Bati (Cameroon),0,btc
1423,,,,Batak Dairi,0,btd
1424,,,,Gamo-Ningi,0,bte
1425,,,,Birgit,0,btf
1426,,,,Gagnoa Bété,0,btg
1427,,,,Biatah Bidayuh,0,bth
1428,,,,Burate,0,bti
1429,,,,Bacanese Malay,0,btj
1430,,,,Bhatola,0,btl
1431,,,,Batak Mandailing,0,btm
1432,,,,Ratagnon,0,btn
1433,,,,Rinconada Bikol,0,bto
1434,,,,Budibud,0,btp
1435,,,,Batek,0,btq
1436,,,,Baetora,0,btr
1437,,,,Batak Simalungun,0,bts
1438,,,,Bete-Bendi,0,btt
1439,,,,Batu,0,btu
1440,,,,Bateri,0,btv
1441,,,,Butuanon,0,btw
1442,,,,Batak Karo,0,btx
1443,,,,Bobot,0,bty
1444,,,,Batak Alas-Kluet,0,btz
60,bua,bua,,Buriat,1,bua
1445,,,,Bua,0,bub
1446,,,,Bushi,0,buc
1447,,,,Ntcham,0,bud
1448,,,,Beothuk,0,bue
1449,,,,Bushoong,0,buf
61,bug,bug,,Buginese,1,bug
1450,,,,Younuo Bunu,0,buh
1451,,,,Bongili,0,bui
1452,,,,Basa-Gurmana,0,buj
1453,,,,Bugawac,0,buk
62,bul,bul,bg,Bulgarian,1,bul
1454,,,,Bulu (Cameroon),0,bum
1455,,,,Sherbro,0,bun
1456,,,,Terei,0,buo
1457,,,,Busoa,0,bup
1458,,,,Brem,0,buq
1459,,,,Bokobaru,0,bus
1460,,,,Bungain,0,but
1461,,,,Budu,0,buu
1462,,,,Bun,0,buv
1463,,,,Bubi,0,buw
1464,,,,Boghom,0,bux
1465,,,,Bullom So,0,buy
1466,,,,Bukwen,0,buz
1467,,,,Barein,0,bva
1468,,,,Bube,0,bvb
1469,,,,Baelelea,0,bvc
1470,,,,Baeggu,0,bvd
1471,,,,Berau Malay,0,bve
1472,,,,Boor,0,bvf
1473,,,,Bonkeng,0,bvg
1474,,,,Bure,0,bvh
1475,,,,Belanda Viri,0,bvi
1476,,,,Baan,0,bvj
1477,,,,Bukat,0,bvk
1478,,,,Bolivian Sign Language,0,bvl
1479,,,,Bamunka,0,bvm
1480,,,,Buna,0,bvn
1481,,,,Bolgo,0,bvo
1482,,,,Birri,0,bvq
1483,,,,Burarra,0,bvr
1484,,,,Bati (Indonesia),0,bvt
1485,,,,Bukit Malay,0,bvu
1486,,,,Baniva,0,bvv
1487,,,,Boga,0,bvw
1488,,,,Dibole,0,bvx
1489,,,,Baybayanon,0,bvy
1490,,,,Bauzi,0,bvz
1491,,,,Bwatoo,0,bwa
1492,,,,Namosi-Naitasiri-Serua,0,bwb
1493,,,,Bwile,0,bwc
1494,,,,Bwaidoka,0,bwd
1495,,,,Bwe Karen,0,bwe
1496,,,,Boselewa,0,bwf
1497,,,,Barwe,0,bwg
1498,,,,Bishuo,0,bwh
1499,,,,Baniwa,0,bwi
1500,,,,Láá Láá Bwamu,0,bwj
1501,,,,Bauwaki,0,bwk
1502,,,,Bwela,0,bwl
1503,,,,Biwat,0,bwm
1504,,,,Wunai Bunu,0,bwn
1505,,,,Boro (Ethiopia),0,bwo
1506,,,,Mandobo Bawah,0,bwp
1507,,,,Southern Bobo Madaré,0,bwq
1508,,,,Bura-Pabir,0,bwr
1509,,,,Bomboma,0,bws
1510,,,,Bafaw-Balong,0,bwt
1511,,,,Buli (Ghana),0,bwu
1512,,,,Bwa,0,bww
1513,,,,Bu-Nao Bunu,0,bwx
1514,,,,Cwi Bwamu,0,bwy
1515,,,,Bwisi,0,bwz
1516,,,,Bauro,0,bxa
1517,,,,Belanda Bor,0,bxb
1518,,,,Molengue,0,bxc
1519,,,,Pela,0,bxd
1520,,,,Birale,0,bxe
1521,,,,Bilur,0,bxf
1522,,,,Bangala,0,bxg
1523,,,,Buhutu,0,bxh
1524,,,,Pirlatapa,0,bxi
1525,,,,Bayungu,0,bxj
1526,,,,Bukusu,0,bxk
1527,,,,Jalkunan,0,bxl
1528,,,,Mongolia Buriat,0,bxm
1529,,,,Burduna,0,bxn
1530,,,,Barikanchi,0,bxo
1531,,,,Bebil,0,bxp
1532,,,,Beele,0,bxq
1533,,,,Russia Buriat,0,bxr
1534,,,,Busam,0,bxs
1535,,,,China Buriat,0,bxu
1536,,,,Berakou,0,bxv
1537,,,,Bankagooma,0,bxw
1538,,,,Borna (Democratic Republic of Congo),0,bxx
1539,,,,Binahari,0,bxz
1540,,,,Batak,0,bya
1541,,,,Bikya,0,byb
1542,,,,Ubaghara,0,byc
1543,,,,Benyadu',0,byd
1544,,,,Pouye,0,bye
1545,,,,Bete,0,byf
1546,,,,Baygo,0,byg
1547,,,,Bhujel,0,byh
1548,,,,Buyu,0,byi
1549,,,,Bina (Nigeria),0,byj
1550,,,,Biao,0,byk
1551,,,,Bayono,0,byl
1552,,,,Bidyara,0,bym
64,byn,byn,,Blin,1,byn
1553,,,,Biyo,0,byo
1554,,,,Bumaji,0,byp
1555,,,,Basay,0,byq
1556,,,,Baruya,0,byr
1557,,,,Burak,0,bys
1558,,,,Berti,0,byt
1559,,,,Medumba,0,byv
1560,,,,Belhariya,0,byw
1561,,,,Qaqet,0,byx
1562,,,,Buya,0,byy
1563,,,,Banaro,0,byz
1564,,,,Bandi,0,bza
1565,,,,Andio,0,bzb
1566,,,,Southern Betsimisaraka Malagasy,0,bzc
1567,,,,Bribri,0,bzd
1568,,,,Jenaama Bozo,0,bze
1569,,,,Boikin,0,bzf
1570,,,,Babuza,0,bzg
1571,,,,Mapos Buang,0,bzh
1572,,,,Bisu,0,bzi
1573,,,,Belize Kriol English,0,bzj
1574,,,,Nicaragua Creole English,0,bzk
1575,,,,Boano (Sulawesi),0,bzl
1576,,,,Bolondo,0,bzm
1577,,,,Boano (Maluku),0,bzn
1578,,,,Bozaba,0,bzo
1579,,,,Kemberano,0,bzp
1580,,,,Buli (Indonesia),0,bzq
1581,,,,Biri,0,bzr
1582,,,,Brazilian Sign Language,0,bzs
1583,,,,Brithenig,0,bzt
1584,,,,Burmeso,0,bzu
1585,,,,Bebe,0,bzv
1586,,,,Basa (Nigeria),0,bzw
1587,,,,Kɛlɛngaxo Bozo,0,bzx
1588,,,,Obanliku,0,bzy
1589,,,,Evant,0,bzz
1590,,,,Chortí,0,caa
1591,,,,Garifuna,0,cab
1592,,,,Chuj,0,cac
65,cad,cad,,Caddo,1,cad
1593,,,,Lehar,0,cae
1594,,,,Southern Carrier,0,caf
1595,,,,Nivaclé,0,cag
1596,,,,Cahuarano,0,cah
1597,,,,Chané,0,caj
1598,,,,Kaqchikel,0,cak
1599,,,,Carolinian,0,cal
1600,,,,Cemuhî,0,cam
1601,,,,Chambri,0,can
1602,,,,Chácobo,0,cao
1603,,,,Chipaya,0,cap
1604,,,,Car Nicobarese,0,caq
67,car,car,,Galibi Carib,1,car
1605,,,,Tsimané,0,cas
68,cat,cat,ca,Catalan,1,cat
1606,,,,Cavineña,0,cav
1607,,,,Callawalla,0,caw
1608,,,,Chiquitano,0,cax
1609,,,,Cayuga,0,cay
1610,,,,Canichana,0,caz
1611,,,,Cabiyarí,0,cbb
1612,,,,Carapana,0,cbc
1613,,,,Carijona,0,cbd
1614,,,,Chipiajes,0,cbe
1615,,,,Chimila,0,cbg
1616,,,,Cagua,0,cbh
1617,,,,Chachi,0,cbi
1618,,,,Ede Cabe,0,cbj
1619,,,,Chavacano,0,cbk
1620,,,,Bualkhaw Chin,0,cbl
1621,,,,Nyahkur,0,cbn
1622,,,,Izora,0,cbo
1623,,,,Cashibo-Cacataibo,0,cbr
1624,,,,Cashinahua,0,cbs
1625,,,,Chayahuita,0,cbt
1626,,,,Candoshi-Shapra,0,cbu
1627,,,,Cacua,0,cbv
1628,,,,Kinabalian,0,cbw
1629,,,,Carabayo,0,cby
1630,,,,Cauca,0,cca
1631,,,,Chamicuro,0,ccc
1632,,,,Cafundo Creole,0,ccd
1633,,,,Chopi,0,cce
1634,,,,Samba Daka,0,ccg
1635,,,,Atsam,0,cch
1636,,,,Kasanga,0,ccj
1637,,,,Cutchi-Swahili,0,ccl
1638,,,,Malaccan Creole Malay,0,ccm
1639,,,,Comaltepec Chinantec,0,cco
1640,,,,Chakma,0,ccp
1641,,,,Cacaopera,0,ccr
1642,,,,Choni,0,cda
1643,,,,Chenchu,0,cde
1644,,,,Chiru,0,cdf
1645,,,,Chamari,0,cdg
1646,,,,Chambeali,0,cdh
1647,,,,Chodri,0,cdi
1648,,,,Churahi,0,cdj
1649,,,,Chepang,0,cdm
1650,,,,Chaudangsi,0,cdn
1651,,,,Min Dong Chinese,0,cdo
1652,,,,Cinda-Regi-Tiyal,0,cdr
1653,,,,Chadian Sign Language,0,cds
1654,,,,Chadong,0,cdy
1655,,,,Koda,0,cdz
1656,,,,Lower Chehalis,0,cea
70,ceb,ceb,,Cebuano,1,ceb
1657,,,,Chamacoco,0,ceg
1658,,,,Eastern Khumi Chin,0,cek
1659,,,,Cen,0,cen
1660,,,,Centúúm,0,cet
1661,,,,Dijim-Bwilim,0,cfa
1662,,,,Cara,0,cfd
1663,,,,Como Karim,0,cfg
1664,,,,Falam Chin,0,cfm
1665,,,,Changriwa,0,cga
1666,,,,Kagayanen,0,cgc
1667,,,,Chiga,0,cgg
1668,,,,Chocangacakha,0,cgk
72,cha,cha,ch,Chamorro,1,cha
73,chb,chb,,Chibcha,1,chb
1669,,,,Catawba,0,chc
1670,,,,Highland Oaxaca Chontal,0,chd
74,che,che,ce,Chechen,1,che
1671,,,,Tabasco Chontal,0,chf
75,chg,chg,,Chagatai,1,chg
1672,,,,Chinook,0,chh
1673,,,,Ojitlán Chinantec,0,chj
77,chk,chk,,Chuukese,1,chk
1674,,,,Cahuilla,0,chl
78,chm,chm,,Mari,1,chm
79,chn,chn,,Chinook jargon,1,chn
80,cho,cho,,Choctaw,1,cho
81,chp,chp,,Chipewyan,1,chp
1675,,,,Quiotepec Chinantec,0,chq
82,chr,chr,,Cherokee,1,chr
1676,,,,Cholón,0,cht
83,chu,chu,cu,Church Slavic,1,chu
84,chv,chv,cv,Chuvash,1,chv
1677,,,,Chuwabu,0,chw
1678,,,,Chantyal,0,chx
85,chy,chy,,Cheyenne,1,chy
1679,,,,Ozumacín Chinantec,0,chz
1680,,,,Cia-Cia,0,cia
1681,,,,Ci Gbe,0,cib
1682,,,,Chickasaw,0,cic
1683,,,,Chimariko,0,cid
1684,,,,Cineni,0,cie
1685,,,,Chinali,0,cih
1686,,,,Chitkuli Kinnauri,0,cik
1687,,,,Cimbrian,0,cim
1688,,,,Cinta Larga,0,cin
1689,,,,Chiapanec,0,cip
1690,,,,Tiri,0,cir
1691,,,,Chippewa,0,ciw
1692,,,,Chaima,0,ciy
1693,,,,Western Cham,0,cja
1694,,,,Chru,0,cje
1695,,,,Upper Chehalis,0,cjh
1696,,,,Chamalal,0,cji
1697,,,,Chokwe,0,cjk
1698,,,,Eastern Cham,0,cjm
1699,,,,Chenapian,0,cjn
1700,,,,Ashéninka Pajonal,0,cjo
1701,,,,Cabécar,0,cjp
1702,,,,Shor,0,cjs
1703,,,,Chuave,0,cjv
1704,,,,Jinyu Chinese,0,cjy
1705,,,,Central Kurdish,0,ckb
1706,,,,Chak,0,ckh
1707,,,,Cibak,0,ckl
1708,,,,Anufo,0,cko
1709,,,,Kajakse,0,ckq
1710,,,,Kairak,0,ckr
1711,,,,Tayo,0,cks
1712,,,,Chukot,0,ckt
1713,,,,Koasati,0,cku
1714,,,,Kavalan,0,ckv
1715,,,,Caka,0,ckx
1716,,,,Cakfem-Mushere,0,cky
1717,,,,Cakchiquel-Quiché Mixed Language,0,ckz
1718,,,,Ron,0,cla
1719,,,,Chilcotin,0,clc
1720,,,,Chaldean Neo-Aramaic,0,cld
1721,,,,Lealao Chinantec,0,cle
1722,,,,Chilisso,0,clh
1723,,,,Chakali,0,cli
1724,,,,Laitu Chin,0,clj
1725,,,,Idu-Mishmi,0,clk
1726,,,,Chala,0,cll
1727,,,,Clallam,0,clm
1728,,,,Lowland Oaxaca Chontal,0,clo
1729,,,,Lautu Chin,0,clt
1730,,,,Caluyanun,0,clu
1731,,,,Chulym,0,clw
1732,,,,Eastern Highland Chatino,0,cly
1733,,,,Maa,0,cma
1734,,,,Cerma,0,cme
1735,,,,Classical Mongolian,0,cmg
1736,,,,Emberá-Chamí,0,cmi
1737,,,,Campalagian,0,cml
1738,,,,Michigamea,0,cmm
1740,,,,Central Mnong,0,cmo
1741,,,,Mro-Khimi Chin,0,cmr
1742,,,,Messapic,0,cms
1743,,,,Camtho,0,cmt
1744,,,,Changthang,0,cna
1745,,,,Chinbon Chin,0,cnb
1746,,,,Côông,0,cnc
1747,,,,Northern Qiang,0,cng
1748,,,,Haka Chin,0,cnh
1749,,,,Asháninka,0,cni
1750,,,,Khumi Chin,0,cnk
1751,,,,Lalana Chinantec,0,cnl
1752,,,,Con,0,cno
1753,,,,Central Asmat,0,cns
1754,,,,Tepetotutla Chinantec,0,cnt
1755,,,,Chenoua,0,cnu
1756,,,,Ngawn Chin,0,cnw
1757,,,,Middle Cornish,0,cnx
1758,,,,Cocos Islands Malay,0,coa
1759,,,,Chicomuceltec,0,cob
1760,,,,Cocopa,0,coc
1761,,,,Cocama-Cocamilla,0,cod
1762,,,,Koreguaje,0,coe
1763,,,,Colorado,0,cof
1764,,,,Chong,0,cog
1765,,,,Chonyi-Dzihana-Kauma,0,coh
1766,,,,Cochimi,0,coj
1767,,,,Santa Teresa Cora,0,cok
1768,,,,Columbia-Wenatchi,0,col
1769,,,,Comanche,0,com
1770,,,,Cofán,0,con
1771,,,,Comox,0,coo
87,cop,cop,,Coptic,1,cop
1772,,,,Coquille,0,coq
88,cor,cor,kw,Cornish,1,cor
89,cos,cos,co,Corsican,1,cos
1773,,,,Caquinte,0,cot
1774,,,,Wamey,0,cou
1775,,,,Cao Miao,0,cov
1776,,,,Cowlitz,0,cow
1777,,,,Nanti,0,cox
1778,,,,Coyaima,0,coy
1779,,,,Chochotec,0,coz
1780,,,,Palantla Chinantec,0,cpa
1781,,,,Ucayali-Yurúa Ashéninka,0,cpb
1782,,,,Ajyíninka Apurucayali,0,cpc
1783,,,,Cappadocian Greek,0,cpg
1784,,,,Chinese Pidgin English,0,cpi
1785,,,,Cherepon,0,cpn
1786,,,,Capiznon,0,cps
1787,,,,Pichis Ashéninka,0,cpu
1788,,,,Pu-Xian Chinese,0,cpx
1789,,,,South Ucayali Ashéninka,0,cpy
1790,,,,Chuanqiandian Cluster Miao,0,cqd
1791,,,,Chilean Quechua,0,cqu
1792,,,,Chara,0,cra
1793,,,,Island Carib,0,crb
1794,,,,Lonwolwol,0,crc
1795,,,,Coeur d'Alene,0,crd
93,cre,cre,cr,Cree,1,cre
1796,,,,Caramanta,0,crf
1797,,,,Michif,0,crg
94,crh,crh,,Crimean Tatar,1,crh
1798,,,,Sãotomense,0,cri
1799,,,,Southern East Cree,0,crj
1800,,,,Plains Cree,0,crk
1801,,,,Northern East Cree,0,crl
1802,,,,Moose Cree,0,crm
1803,,,,El Nayar Cora,0,crn
1804,,,,Crow,0,cro
1805,,,,Iyo'wujwa Chorote,0,crq
1806,,,,Carolina Algonquian,0,crr
1807,,,,Seselwa Creole French,0,crs
1808,,,,Iyojwa'ja Chorote,0,crt
1809,,,,Chaura,0,crv
1810,,,,Chrau,0,crw
1811,,,,Carrier,0,crx
1812,,,,Cori,0,cry
1813,,,,Cruzeño,0,crz
1814,,,,Chiltepec Chinantec,0,csa
96,csb,csb,,Kashubian,1,csb
1815,,,,Catalan Sign Language,0,csc
1739,,,,Mandarin Chinese,1,cmn
1816,,,,Chiangmai Sign Language,0,csd
1817,,,,Czech Sign Language,0,cse
1818,,,,Cuba Sign Language,0,csf
1819,,,,Chilean Sign Language,0,csg
1820,,,,Asho Chin,0,csh
1821,,,,Coast Miwok,0,csi
1822,,,,Jola-Kasa,0,csk
1823,,,,Chinese Sign Language,0,csl
1824,,,,Central Sierra Miwok,0,csm
1825,,,,Colombian Sign Language,0,csn
1826,,,,Sochiapam Chinantec,0,cso
1827,,,,Croatia Sign Language,0,csq
1828,,,,Costa Rican Sign Language,0,csr
1829,,,,Southern Ohlone,0,css
1830,,,,Northern Ohlone,0,cst
1831,,,,Sumtu Chin,0,csv
1832,,,,Swampy Cree,0,csw
1833,,,,Siyin Chin,0,csy
1834,,,,Coos,0,csz
1835,,,,Tataltepec Chatino,0,cta
1836,,,,Chetco,0,ctc
1837,,,,Tedim Chin,0,ctd
1838,,,,Tepinapa Chinantec,0,cte
1839,,,,Chittagonian,0,ctg
1840,,,,Thaiphum Chin,0,cth
1841,,,,Tlacoatzintepec Chinantec,0,ctl
1842,,,,Chitimacha,0,ctm
1843,,,,Chhintange,0,ctn
1844,,,,Emberá-Catío,0,cto
1845,,,,Western Highland Chatino,0,ctp
1846,,,,Northern Catanduanes Bikol,0,cts
1847,,,,Wayanad Chetti,0,ctt
1848,,,,Chol,0,ctu
1849,,,,Zacatepec Chatino,0,ctz
1850,,,,Cua,0,cua
1851,,,,Cubeo,0,cub
1852,,,,Usila Chinantec,0,cuc
1853,,,,Cung,0,cug
1854,,,,Chuka,0,cuh
1855,,,,Cuiba,0,cui
1856,,,,Mashco Piro,0,cuj
1857,,,,San Blas Kuna,0,cuk
1858,,,,Culina,0,cul
1859,,,,Cumeral,0,cum
1860,,,,Cumanagoto,0,cuo
1861,,,,Cupeño,0,cup
1862,,,,Cun,0,cuq
1863,,,,Chhulung,0,cur
1864,,,,Teutila Cuicatec,0,cut
1865,,,,Tai Ya,0,cuu
1866,,,,Cuvok,0,cuv
1867,,,,Chukwa,0,cuw
1868,,,,Tepeuxila Cuicatec,0,cux
1869,,,,Chug,0,cvg
1870,,,,Valle Nacional Chinantec,0,cvn
1871,,,,Kabwa,0,cwa
1872,,,,Maindo,0,cwb
1873,,,,Woods Cree,0,cwd
1874,,,,Kwere,0,cwe
1875,,,,Chewong,0,cwg
1876,,,,Kuwaataay,0,cwt
1877,,,,Nopala Chatino,0,cya
1878,,,,Cayubaba,0,cyb
455,cym,wel,cy,Welsh,1,cym
1879,,,,Cuyonon,0,cyo
1880,,,,Huizhou Chinese,0,czh
1881,,,,Knaanic,0,czk
1882,,,,Zenzontepec Chatino,0,czn
1883,,,,Min Zhong Chinese,0,czo
1884,,,,Zotung Chin,0,czt
1885,,,,Dangaléat,0,daa
1886,,,,Dambi,0,dac
1887,,,,Marik,0,dad
1888,,,,Duupa,0,dae
1889,,,,Dan,0,daf
1890,,,,Dagbani,0,dag
1891,,,,Gwahatike,0,dah
1892,,,,Day,0,dai
1893,,,,Dar Fur Daju,0,daj
99,dak,dak,,Dakota,1,dak
1894,,,,Dahalo,0,dal
1895,,,,Damakawa,0,dam
1896,,,,Daai Chin,0,dao
1897,,,,Dandami Maria,0,daq
101,dar,dar,,Dargwa,1,dar
1898,,,,Daho-Doo,0,das
1899,,,,Dar Sila Daju,0,dau
1900,,,,Taita,0,dav
1901,,,,Davawenyo,0,daw
1902,,,,Dayi,0,dax
1903,,,,Dao,0,daz
1904,,,,Bangi Me,0,dba
1905,,,,Deno,0,dbb
1906,,,,Dadiya,0,dbd
1907,,,,Dabe,0,dbe
1908,,,,Edopi,0,dbf
1909,,,,Dogul Dom Dogon,0,dbg
1910,,,,Doka,0,dbi
1911,,,,Ida'an,0,dbj
1912,,,,Dyirbal,0,dbl
1913,,,,Duguri,0,dbm
1914,,,,Duriankere,0,dbn
1915,,,,Dulbu,0,dbo
1916,,,,Duwai,0,dbp
1917,,,,Daba,0,dbq
1918,,,,Dabarre,0,dbr
1919,,,,Ben Tey Dogon,0,dbt
1920,,,,Bondum Dom Dogon,0,dbu
1921,,,,Dungu,0,dbv
1922,,,,Bankan Tey Dogon,0,dbw
1923,,,,Dibiyaso,0,dby
