id,gid,name,sort_name,type,edits_pending,last_updated,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,comment
193,50cc7852-862e-30ae-aa82-385fe7135b7f,South Africa,South Africa,1,0,2013-05-27 14:42:00.303087+02,,,,,,,f,""
206,8259e91f-10fa-3c38-92fb-8e6822c279d5,Tajikistan,Tajikistan,1,0,2013-05-27 14:44:11.669872+02,,,,,,,f,""
168,786532a5-2e36-315a-bdf2-221dc1b64b72,Philippines,Philippines,1,0,2013-05-27 14:48:01.362554+02,,,,,,,f,""
216,a2d01b31-5184-382e-aab5-63b5944195b7,Turks and Caicos Islands,Turks and Caicos Islands,1,0,2013-05-27 14:50:58.198887+02,,,,,,,f,""
166,0a750c98-a7a5-3d55-bd52-f6e9011b1537,Paraguay,Paraguay,1,0,2013-05-27 14:55:19.991208+02,,,,,,,f,""
211,a2b8e506-3570-3a56-826e-939049c59428,Tonga,Tonga,1,0,2013-05-27 14:59:22.034892+02,,,,,,,f,""
210,756f26ff-2bc5-3d25-b429-6873ccbe160d,Tokelau,Tokelau,1,0,2013-05-27 15:01:36.569888+02,,,,,,,f,""
1950,02e9dc88-aa3c-4cff-98e5-709a121a59fc,Bovec,Bovec,2,0,2013-06-05 09:40:21.798036+02,,,,,,,f,""
190,5b0b6225-584c-3942-b69d-5efceb9989af,Slovenia,Slovenia,1,0,2013-05-27 15:07:12.511312+02,,,,,,,f,""
238,691e8ad6-2cc8-3678-8495-1ac96bbede55,Zimbabwe,Zimbabwe,1,0,2013-05-27 15:08:03.266081+02,,,,,,,f,""
27,f2b64f81-6d36-35b3-94b9-5ba53d693914,Bosnia and Herzegovina,Bosnia and Herzegovina,1,0,2013-05-27 15:08:28.971071+02,,,,,,,f,""
192,d58b9eb1-c88d-3529-bb4c-b66c96b18c45,Somalia,Somalia,1,0,2013-05-27 15:09:45.487834+02,,,,,,,f,""
201,564741c6-943e-313b-86fa-9819d595281b,Swaziland,Swaziland,1,0,2013-05-27 15:10:37.210277+02,,,,,,,f,""
217,529117db-25de-3d09-9722-b54937a17590,Tuvalu,Tuvalu,1,0,2013-05-27 15:11:27.847741+02,,,,,,,f,""
208,ce209e56-cda5-358e-96db-830e3405b675,Thailand,Thailand,1,0,2013-05-27 15:11:54.736192+02,,,,,,,f,""
195,6e2d562d-a754-3036-8484-7ac576606e27,Sri Lanka,Sri Lanka,1,0,2013-05-27 15:17:13.987147+02,,,,,,,f,""
188,aa344640-fd57-3960-afb4-84d0d3b69d3d,Singapore,Singapore,1,0,2013-05-27 15:13:13.198529+02,,,,,,,f,""
179,178709ab-9e22-39ae-a93c-55e66a8183c2,Saint Lucia,Saint Lucia,1,0,2013-05-27 15:18:45.59626+02,,,,,,,f,""
218,1ac655f1-12d1-351a-a2b2-8404167e0e0b,Uganda,Uganda,1,0,2013-05-27 15:22:13.404852+02,,,,,,,f,""
234,e8e9ecdc-19d3-360b-8f1a-9c80e6c12830,Yemen,Yemen,1,0,2013-05-27 15:23:35.749527+02,,,,,,,f,""
171,781b0c54-3d54-362d-a941-8a617def4992,Portugal,Portugal,1,0,2013-05-27 15:31:16.609354+02,,,,,,,f,""
170,dd7f80c8-f017-3d01-8608-2a8c9c32b954,Poland,Poland,1,0,2013-05-27 15:31:42.264869+02,,,,,,,f,""
169,27b5df20-d817-3126-b3a0-1be6a75f7496,Pitcairn,Pitcairn,1,0,2013-05-27 15:32:35.751721+02,,,,,,,f,""
226,c2021af8-7645-3f38-aa1b-ada0a13d4faf,Vanuatu,Vanuatu,1,0,2013-05-27 15:39:37.456206+02,,,,,,,f,""
180,7f9f87ec-3c1e-300d-9bb8-fa93f0754e6b,Saint Vincent and The Grenadines,Saint Vincent and The Grenadines,1,0,2013-05-27 15:40:40.658359+02,,,,,,,f,""
212,6c290168-f3b9-3adb-9889-b856feb2c26c,Trinidad and Tobago,Trinidad and Tobago,1,0,2013-05-27 15:44:47.610357+02,,,,,,,f,""
209,9a4a20b1-eff0-364a-a157-dc709b07eadc,Togo,Togo,1,0,2013-05-27 15:38:33.931757+02,,,,,,,f,""
183,dcb0e217-84cb-3772-b98f-a7a7a1dbe185,Sao Tome and Principe,Sao Tome and Principe,1,0,2013-05-27 15:48:11.47061+02,,,,,,,f,""
237,d662dd74-1fc1-3e36-b427-bbbe29684618,Zambia,Zambia,1,0,2013-05-27 15:49:28.697537+02,,,,,,,f,""
213,58955071-67c1-3491-8dec-48d28f824bda,Tunisia,Tunisia,1,0,2013-05-27 15:52:28.858245+02,,,,,,,f,""
184,9705be0d-51fb-3990-8726-ec9f56c66ba0,Saudi Arabia,Saudi Arabia,1,0,2013-05-27 15:57:22.273519+02,,,,,,,f,""
167,719f6082-95c7-3dd5-9503-e143010a6cc1,Peru,Peru,1,0,2013-05-27 15:52:55.915932+02,,,,,,,f,""
214,d3be28b4-41f7-3752-8a05-ed45e1d1e492,Turkey,Turkey,1,0,2013-05-27 15:58:20.270764+02,,,,,,,f,""
233,c14bc23d-d5fe-3146-9ddf-2cd78ec62d8f,Western Sahara,Western Sahara,1,0,2013-06-05 07:05:51.256901+02,,,,,,,f,""
198,038ad5ba-df6d-35ad-ba12-efe6edd7d0a4,Sudan,Sudan,1,0,2013-05-27 16:02:32.624428+02,,,,,,,f,""
121,1509aaae-8271-30cb-89c1-d8660cf73975,Libya,Libya,1,0,2013-05-27 16:06:14.010203+02,,,,,,,f,""
204,18086faa-7f75-3ca3-a5bb-a77a83d4b200,Syria,Syria,1,0,2013-05-29 02:26:49.685999+02,,,,,,,f,""
241,89a675c2-3e37-3518-b83c-418bad59a85a,Europe,Europe,,0,2013-08-28 13:55:13.834089+02,,,,,,,f,""
13705,b44db7e8-b081-4c8e-b9fd-59cd0dfdff18,Scalenghe,Scalenghe,4,0,2013-07-21 18:54:18.365076+02,,,,,,,f,""
2153,a709cce1-57e1-465f-ada2-d80ce8c63716,Sveti Jurij v Slovenskih goricah,Sveti Jurij v Slovenskih goricah,2,0,2013-05-20 18:10:02.205279+02,,,,,,,f,""
13811,7aa88837-c8db-43c9-b767-0f18e2b7fd4b,Castelcovati,Castelcovati,4,0,2013-07-21 19:17:38.935647+02,,,,,,,f,""
256,cf9b9b79-1ebc-3b62-9e86-7cf03fb7d548,Saint Martin (French part),Saint Martin (French part),1,0,2013-05-27 15:56:25.863731+02,,,,,,,f,""
1951,84ed722a-1318-4311-99fd-7e70a425ee68,Brda,Brda,2,0,2013-06-05 11:39:01.255469+02,,,,,,,f,""
306,02e01cf9-b0ed-4286-ac6d-16989f92ced6,Virginia,Virginia,2,0,2013-05-17 22:29:07.421059+02,,,,,,,f,""
249,7d24dd34-a00f-37a1-8307-f2ef1dd3dbcd,Palestine,Palestine,1,0,2013-05-18 17:38:49.41896+02,,,,,,,f,""
254,424c1b50-57f8-34af-ab97-313e2ad40058,Serbia,Serbia,1,0,2013-05-27 15:47:45.271937+02,,,,,,,f,""
228,2ac90d6b-04fa-3006-8a91-89da01032365,Venezuela,Venezuela,1,0,2013-05-15 20:17:07.043742+02,,,,,,,f,""
13849,02f79eb9-0650-4e2b-9b6c-2e0928b7d681,Gianico,Gianico,4,0,2013-07-21 19:26:08.483364+02,,,,,,,f,""
197,47e97aee-071c-397c-a5d4-323d2b643303,Saint Pierre and Miquelon,Saint Pierre and Miquelon,1,0,2013-05-27 16:03:02.757264+02,,,,,,,f,""
261,1ed51cbe-4272-4df9-9b18-44b0d4714086,Maryland,Maryland,2,0,2013-05-17 22:05:30.115942+02,,,,,,,f,""
2113,0fce5f55-0cd5-4121-92c9-38aed8580b42,Mirna Peč,Mirna Peč,2,0,2013-05-20 18:01:28.28385+02,,,,,,,f,""
13927,5c9bbd00-eecc-49b3-a4df-1151fef87254,Montecchio Emilia,Montecchio Emilia,4,0,2013-07-21 19:44:30.174955+02,,,,,,,f,""
112,445e806f-2e04-3f9a-89eb-ef5c4e97b365,North Korea,North Korea,1,0,2013-05-15 20:18:09.514758+02,,,,,,,f,""
61,738aed7d-cc30-3a90-af20-21477ba1e8cc,Timor-Leste,Timor-Leste,1,0,2013-06-05 07:06:01.354394+02,,,,,,,f,""
116,c81cb1f4-0858-3f28-9082-c06e2ce24bea,Laos,Laos,1,0,2013-05-15 20:35:07.608223+02,,,,,,,f,""
243,32f90933-b4b4-3248-b98c-e573d5329f57,Soviet Union,Soviet Union,1,0,2013-07-17 21:01:07.295293+02,1922,,,1991,,,t,""
242,5ebb5384-b92a-3ada-8c8a-363d5075fd44,Serbia and Montenegro,Serbia and Montenegro,1,0,2013-05-27 15:02:02.17191+02,2003,,,2006,,,t,""
101,a63fbc7f-af00-33c7-8616-3e86df9fc16b,Iran,Iran,1,0,2013-05-15 20:15:28.320949+02,,,,,,,f,""
268,88772016-5866-496a-8de7-4340e922d663,Connecticut,Connecticut,2,0,2013-06-05 08:40:31.622536+02,,,,,,,f,""
26,a5aed4a3-8ce1-3ab3-bfee-b008cff6b857,Bolivia,Bolivia,1,0,2013-05-15 20:19:02.350037+02,,,,,,,f,""
1974,90f71e2c-f784-44be-bfb8-ea96c338ee64,Gornji Grad,Gornji Grad,2,0,2013-05-20 17:32:57.489719+02,,,,,,,f,""
265,bf9353d8-da52-4fd9-8645-52b2349b4914,Arizona,Arizona,2,0,2013-06-05 10:55:54.865773+02,,,,,,,f,""
267,373183af-56db-44d7-b06a-5877c02c5f01,Colorado,Colorado,2,0,2013-06-05 11:35:40.029718+02,,,,,,,f,""
140,560ddb6d-4304-3938-8407-c96605226fad,Moldova,Moldova,1,0,2013-05-15 20:21:33.132565+02,,,,,,,f,""
257,d500d5dc-e4b0-30cb-92bc-1bc79ac2f5b4,South Sudan,South Sudan,1,0,2013-06-05 07:01:59.767416+02,,,,,,,f,""
264,8788d6c2-c779-4be5-ad47-cf0a95e0f2a0,Arkansas,Arkansas,2,0,2013-06-05 09:25:09.657155+02,,,,,,,f,""
235,885dce63-c211-3033-8cf7-46cb82d440c7,Yugoslavia,Yugoslavia,1,0,2013-05-18 17:49:50.247441+02,1918,,,2003,,,t,""
2206,447dbf40-7821-492b-8b2c-3a871c6130e0,Anatoliki Makedonia kai Thraki,Anatoliki Makedonia kai Thraki,2,0,2013-06-05 08:52:48.556556+02,,,,,,,f,""
247,6f8faf25-44cb-313b-9162-77145cdc192d,Montenegro,Montenegro,1,0,2013-05-27 15:14:58.965153+02,,,,,,,f,""
251,6a89d88d-cd53-3d32-b41e-f6c7ab14649b,Guernsey,Guernsey,1,0,2013-05-27 14:42:28.123523+02,,,,,,,f,""
270,7a0e4090-2ab5-4a28-acef-6173e3885fa7,Delaware,Delaware,2,0,2013-05-17 22:10:23.69473+02,,,,,,,f,""
13931,60a8fb48-3770-4187-84f6-cfc471b2631c,Guastalla,Guastalla,4,0,2013-07-21 19:45:21.774872+02,,,,,,,f,""
271,d2918f1a-c51e-4a4a-ad7f-cdd88877b25f,Florida,Florida,2,0,2013-05-17 22:10:52.617083+02,,,,,,,f,""
263,cffc0190-1aa2-489f-b6f9-43b9a9e01a91,Alabama,Alabama,2,0,2013-06-05 08:36:02.296519+02,,,,,,,f,""
1991,32a0b374-b6f8-4093-96bc-e1aa14357ab4,Kobilje,Kobilje,2,0,2013-05-20 17:36:32.81349+02,,,,,,,f,""
260,c7d4543d-8f19-365c-a258-f1fe90ff7ac5,Sint Maarten (Dutch part),Sint Maarten (Dutch part),1,0,2013-05-27 14:54:26.402178+02,,,,,,,f,""
2006,b6f4be34-60ad-4edc-988c-b5dfb12dd181,Ljubno,Ljubno,2,0,2013-05-20 17:39:20.936231+02,,,,,,,f,""
2115,981b9e2c-4268-4aa2-a035-f95df417dcd6,Podlehnik,Podlehnik,2,0,2013-05-20 18:01:58.406567+02,,,,,,,f,""
2008,0ae85f4e-8031-40d2-a4df-b43c4b79170b,Logatec,Logatec,2,0,2013-05-20 17:39:43.041969+02,,,,,,,f,""
2040,c106c80c-3dcf-4854-bdaa-da6895888284,Ptuj,Ptuj,2,0,2013-05-20 17:47:13.593707+02,,,,,,,f,""
2078,989c1a52-7920-4513-9f01-4631673e1675,Velike Lašče,Velike Lašče,2,0,2013-05-20 17:54:35.027707+02,,,,,,,f,""
2122,fc6a39f5-d90a-4bc0-a380-9e990474163b,Sodražica,Sodražica,2,0,2013-05-20 18:03:30.925412+02,,,,,,,f,""
266,ae0110b6-13d4-4998-9116-5b926287aa23,California,California,2,0,2013-06-05 09:15:15.329304+02,,,,,,,f,""
2190,abe562e3-16d2-400b-81cb-3ac939454c91,Shumen,Shumen,2,0,2013-05-20 18:23:07.657636+02,,,,,,,f,""
2242,d7f67456-4cd3-404d-8d14-e42719b360ce,Nisporeni,Nisporeni,2,0,2013-05-20 19:05:58.971144+02,,,,,,,f,""
2278,ca81a111-ddae-47a6-a3bb-491b74f9ef23,Delčevo,Delčevo,2,0,2013-05-20 19:12:51.107349+02,,,,,,,f,""
2279,f650dee2-609f-4dac-8bc4-fe50bc078b5f,Demir Kapija,Demir Kapija,2,0,2013-05-20 19:13:01.814507+02,,,,,,,f,""
2281,a588a665-8883-4e2f-8b92-015dd80c15fd,Dojran,Dojran,2,0,2013-05-20 19:13:23.378375+02,,,,,,,f,""
2284,d82ac23f-44c1-400a-b52f-a187ab90c57b,Gjorče Petrov,Gjorče Petrov,2,0,2013-05-20 19:13:56.458274+02,,,,,,,f,""
2324,da8e56ec-02f7-49b7-bc5c-9ada5d9b85a7,Sveti Nikole,Sveti Nikole,2,0,2013-05-20 19:21:42.002917+02,,,,,,,f,""
5056,93c6bcf5-5336-48b5-a16b-39454458eb66,Warsaw,Warsaw,3,0,2013-05-24 20:35:53.806589+02,,,,,,,f,""
2361,31039258-dc1d-496d-8339-f7036ea52baa,Volyns'ka Oblast',Volyns'ka Oblast',2,0,2013-05-20 19:30:04.179272+02,,,,,,,f,""
5699,b1fb3364-ab54-4f0c-bfa2-b7142446f67c,Dębno,Dębno,3,0,2013-05-25 00:33:29.028337+02,,,,,,,f,""
4560,4f114b27-bd31-4e27-8636-08322617175e,Jambi,Jambi,2,0,2013-05-22 14:08:10.958519+02,,,,,,,f,""
2409,938f6ca0-c0d1-4a3b-8113-26d97c0ff0ac,Kemerovskaya oblast',Kemerovskaya oblast',2,0,2013-05-20 19:41:22.063573+02,,,,,,,f,""
4696,76f0b50a-b4f3-4dbf-99f8-c9266160c6d3,Rimini,Rimini,2,0,2013-05-22 14:47:15.202455+02,,,,,,,f,""
4835,3ade947d-c0f7-4eff-8753-fe9127936f71,Mchinji,Mchinji,2,0,2013-05-22 15:27:17.998583+02,,,,,,,f,""
52,e56e3d7a-4b90-3546-8450-49548050924a,Côte d'Ivoire,Côte d'Ivoire,1,0,2013-05-27 14:43:46.026215+02,,,,,,,f,""
200,32f9a3f3-046f-355f-b4dc-5158d71957c8,Svalbard and Jan Mayen,Svalbard and Jan Mayen,1,0,2013-05-27 14:47:10.628684+02,,,,,,,f,""
248,38ce2215-162b-3f3c-af41-34800017e1d8,South Georgia and the South Sandwich Islands,South Georgia and the South Sandwich Islands,1,0,2013-05-27 15:22:42.217985+02,,,,,,,f,""
94,457accb6-fe97-307e-89a9-bad912a60e4e,Heard Island and McDonald Islands,Heard Island and McDonald Islands,1,0,2013-05-27 14:49:16.56022+02,,,,,,,f,""
196,6a0bbdbb-dc50-36f0-98a9-49beadb9d0b2,"Saint Helena, Ascension and Tristan da Cunha","Saint Helena, Ascension and Tristan da Cunha",1,0,2013-05-27 15:15:22.44647+02,,,,,,,f,""
258,fa3bd744-11d5-3ce1-ad1a-0254f178f9b1,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",1,0,2013-05-27 15:20:15.326471+02,,,,,,,f,""
125,ed4e8ad9-2b33-3133-b105-28bb719d6ce8,Macao,Macao,1,0,2013-05-27 15:34:41.743834+02,,,,,,,f,""
255,47a4fef9-c697-3b37-8978-a3bcef251eb4,Saint Barthélemy,Saint Barthélemy,1,0,2013-05-27 15:46:54.526499+02,,,,,,,f,""
19647,ccb43a19-5c23-4fbf-b490-93c158e4768f,Orsara di Puglia,Orsara di Puglia,4,0,2013-07-22 11:11:22.459552+02,,,,,,,f,""
272,d10ba752-c9ce-4804-afc0-7ff94aa5d8d6,Georgia,Georgia,2,0,2013-05-17 22:11:24.688082+02,,,,,,,f,""
273,1b420c08-51a5-4bdd-9b0e-cd601703d20b,Hawaii,Hawaii,2,0,2013-05-17 22:11:55.972731+02,,,,,,,f,""
274,8c3615bc-bd11-4bf0-b237-405161aac8b7,Iowa,Iowa,2,0,2013-05-17 22:12:29.236003+02,,,,,,,f,""
275,f2532a8e-276c-457a-b3d9-0a7706535178,Idaho,Idaho,2,0,2013-05-17 22:13:07.023002+02,,,,,,,f,""
14311,85f3fff1-f646-4c94-8fe5-e93668ef8dce,Corchiano,Corchiano,4,0,2013-07-21 21:09:49.261655+02,,,,,,,f,""
276,8c2196d9-b7be-4051-90d1-ac81895355f1,Illinois,Illinois,2,0,2013-05-17 22:13:34.768536+02,,,,,,,f,""
1985,7d83a07f-f0fa-4bf4-87f7-2fc6f5d0a403,Jesenice,Jesenice,2,0,2013-05-20 17:35:17.706151+02,,,,,,,f,""
277,cc55c78b-15c9-45dd-8ff4-4a212c54eff3,Indiana,Indiana,2,0,2013-05-17 22:14:06.750468+02,,,,,,,f,""
278,c747e5a9-3ac7-4dfb-888f-193ff598c62f,Kansas,Kansas,2,0,2013-05-17 22:14:39.089961+02,,,,,,,f,""
2207,a04b617c-5a56-4203-933e-299eae5f96f8,Kentriki Makedonia,Kentriki Makedonia,2,0,2013-05-20 18:26:13.645643+02,,,,,,,f,""
279,85255cb8-edb9-4a66-b23a-a5261d42c116,Kentucky,Kentucky,2,0,2013-05-17 22:15:14.895132+02,,,,,,,f,""
1992,53d5d2d6-38dc-414c-a2c7-e9edb8297e85,Kočevje,Kočevje,2,0,2013-05-20 17:36:44.237954+02,,,,,,,f,""
280,fc68ecf5-507e-4012-b60b-d93747a3cfa7,Louisiana,Louisiana,2,0,2013-05-17 22:15:49.307091+02,,,,,,,f,""
281,05f68b4c-10f3-49b5-b28c-260a1b707043,Massachusetts,Massachusetts,2,0,2013-05-17 22:16:22.943664+02,,,,,,,f,""
282,c45232cf-5848-45d7-84ae-94755f8fe37e,Maine,Maine,2,0,2013-05-17 22:17:00.541676+02,,,,,,,f,""
2018,42e162f3-96b8-42dd-a89c-14bc3a5e743d,Mežica,Mežica,2,0,2013-05-20 17:41:55.58214+02,,,,,,,f,""
283,29fa065f-a568-418c-98b9-5023f64d9312,Michigan,Michigan,2,0,2013-05-17 22:17:32.234951+02,,,,,,,f,""
284,f5ffcc03-ebf2-466a-bb11-b38c6c0c84f5,Minnesota,Minnesota,2,0,2013-05-17 22:18:01.740498+02,,,,,,,f,""
2554,d60d390a-d911-4af9-a51e-2945634b7b45,Hamgyŏng-namdo,Hamgyŏng-namdo,2,0,2013-05-20 21:18:06.711728+02,,,,,,,f,""
285,1462269e-911b-4db3-be41-434393484e34,Missouri,Missouri,2,0,2013-05-17 22:18:27.881888+02,,,,,,,f,""
2041,f777e97a-9618-4bad-9dfe-4cae6b31e798,Puconci,Puconci,2,0,2013-05-20 17:47:26.899146+02,,,,,,,f,""
286,6fddb177-f3fc-4c30-9d49-9c7e949fe0bc,Mississippi,Mississippi,2,0,2013-05-17 22:18:57.222871+02,,,,,,,f,""
287,fb8840b9-ff2f-4484-8540-7112ee426ea7,Montana,Montana,2,0,2013-05-17 22:19:26.792891+02,,,,,,,f,""
2244,1ce9c958-6e33-4251-8791-e63022887b65,Orhei,Orhei,2,0,2013-05-20 19:06:22.736135+02,,,,,,,f,""
288,d4ab49e7-1d25-45e2-8659-b147e0ea3684,North Carolina,North Carolina,2,0,2013-05-17 22:19:56.769034+02,,,,,,,f,""
2079,269fa106-789f-41ad-b169-28bd3b73d2ed,Videm,Videm,2,0,2013-05-20 17:54:46.196714+02,,,,,,,f,""
289,af4758fa-92d7-4f49-ac74-f58d3113c7c5,North Dakota,North Dakota,2,0,2013-05-17 22:20:21.496306+02,,,,,,,f,""
290,a5ff428a-ad62-4752-8f8d-14107c574117,Nebraska,Nebraska,2,0,2013-05-17 22:20:53.73037+02,,,,,,,f,""
291,4ca644d9-18a6-4605-9d71-3eae8b3ab2ee,New Hampshire,New Hampshire,2,0,2013-05-17 22:21:26.618145+02,,,,,,,f,""
2086,bf3c0836-0e12-4a1c-a0d5-9983309a1cf3,Zagorje ob Savi,Zagorje ob Savi,2,0,2013-05-20 17:56:09.627459+02,,,,,,,f,""
292,a36544c1-cb40-4f44-9e0e-7a5a69e403a8,New Jersey,New Jersey,2,0,2013-05-17 22:21:54.872881+02,,,,,,,f,""
293,0c693f90-d889-4abe-a0e6-6aac212388e3,New Mexico,New Mexico,2,0,2013-05-17 22:22:26.824167+02,,,,,,,f,""
1952,ade9aa3d-438b-4c27-9796-08d794236ffb,Brezovica,Brezovica,2,0,2013-06-05 09:27:06.815028+02,,,,,,,f,""
294,ab47b3b2-838d-463c-9907-30dcd3438d65,Nevada,Nevada,2,0,2013-05-17 22:22:52.930217+02,,,,,,,f,""
2088,fa2d97ea-acf4-4caf-8153-75b79e966905,Zreče,Zreče,2,0,2013-05-20 17:56:33.649539+02,,,,,,,f,""
295,75e398a3-5f3f-4224-9cd8-0fe44715bc95,New York,New York,2,0,2013-05-17 22:23:26.631791+02,,,,,,,f,""
296,0573177b-9ff9-4643-80bc-ed2513419267,Ohio,Ohio,2,0,2013-05-17 22:24:00.012493+02,,,,,,,f,""
2280,8c447a9f-a452-46bb-a4b2-dc71278a3c87,Demir Hisar,Demir Hisar,2,0,2013-05-20 19:13:12.655945+02,,,,,,,f,""
297,d2083d84-09e2-4d45-8fc0-45eed33748b5,Oklahoma,Oklahoma,2,0,2013-05-17 22:24:31.206418+02,,,,,,,f,""
3008,ce620b06-647b-494d-bf5a-ae900fa9aaa4,Beyrouth,Beyrouth,2,0,2013-06-05 09:03:37.889153+02,,,,,,,f,""
2093,0b8a3795-5a1d-4073-be3f-05946d56ee25,Bloke,Bloke,2,0,2013-06-05 12:26:31.277648+02,,,,,,,f,""
2123,7ef66051-13d1-4b47-acf0-45f3c0d90ef4,Solčava,Solčava,2,0,2013-05-20 18:03:42.799054+02,,,,,,,f,""
13706,764260e3-a4c3-4950-b80c-53c33fd9aef3,Casciana Terme,Casciana Terme,4,0,2013-07-21 18:54:30.386629+02,,,,,,,f,""
2325,108bf52a-b9dc-429c-a36b-d83045219763,Sopište,Sopište,2,0,2013-05-20 19:21:53.062512+02,,,,,,,f,""
2092,2d26e52d-be3f-4f4e-8aa0-92d274ed3147,Bistrica ob Sotli,Bistrica ob Sotli,2,0,2013-06-05 08:01:44.332044+02,,,,,,,f,""
5057,d384ec5f-9831-4890-ac40-648a71aec054,Ljubljana,Ljubljana,3,0,2013-05-24 20:36:13.436292+02,,,,,,,f,""
2362,3890e088-4cdc-4d03-ae73-4fefb0076b15,Luhans'ka Oblast',Luhans'ka Oblast',2,0,2013-05-20 19:30:16.750342+02,,,,,,,f,""
3059,6eefc88d-1f95-475c-8dd8-e9b356576ae0,Ar Rayyān,Ar Rayyān,2,0,2013-06-05 11:32:32.815062+02,,,,,,,f,""
2582,92871c11-52cf-4d7d-be75-9a882fda7e09,Phu Yen,Phu Yen,2,0,2013-05-20 22:20:59.861791+02,,,,,,,f,""
2410,e030d5d7-2d03-456f-91b8-a3fadfd6050d,Kaliningradskaya oblast',Kaliningradskaya oblast',2,0,2013-05-20 19:41:33.978051+02,,,,,,,f,""
2447,a72b86b4-732b-411e-be92-11de8821e70f,Saratovskaya oblast',Saratovskaya oblast',2,0,2013-05-20 19:51:15.632233+02,,,,,,,f,""
2460,85cfb970-3954-432e-a9ba-658e097c9772,Udmurtskaya Respublika,Udmurtskaya Respublika,2,0,2013-05-20 19:55:26.789523+02,,,,,,,f,""
5233,26ca7689-9d3e-4206-b9b6-cdef6780dfbc,Tarnobrzeg,Tarnobrzeg,3,0,2013-05-24 22:53:53.811933+02,,,,,,,f,""
2760,a79d303b-1873-4357-a59d-5c060dbc2f92,Wilayah Persekutuan Labuan,Wilayah Persekutuan Labuan,2,0,2013-05-20 22:54:45.836956+02,,,,,,,f,""
2613,0a620f7d-5d2c-4711-9e2d-615afd082d24,Vinh Phuc,Vinh Phuc,2,0,2013-05-20 22:27:00.899572+02,,,,,,,f,""
2651,b4ac5632-0aae-4324-8a35-8dbe3690c845,Khammouan,Khammouan,2,0,2013-05-20 22:33:39.196004+02,,,,,,,f,""
2862,6afc7fbd-ca6f-4875-aaf3-0a5d5b238d75,Dāykundī,Dāykundī,2,0,2013-05-20 23:31:49.39751+02,,,,,,,f,""
2699,18235ed8-ae6f-4c7a-80df-d317d573433b,Nakhon Phanom,Nakhon Phanom,2,0,2013-05-20 22:43:06.735457+02,,,,,,,f,""
2769,037cc908-88b5-405b-ab74-35564e03ca0f,Belait,Belait,2,0,2013-06-05 09:09:44.069589+02,,,,,,,f,""
2736,9181d84d-2295-45c7-9a94-19b0ae4c1af7,Phatthalung,Phatthalung,2,0,2013-05-20 22:50:19.619711+02,,,,,,,f,""
14312,cbf2b218-4ddd-425b-b6cb-640fba06220f,Gradoli,Gradoli,4,0,2013-07-21 21:10:03.536641+02,,,,,,,f,""
2770,c034bb0f-32b3-4ebe-9582-e895190f3f9e,Brunei-Muara,Brunei-Muara,2,0,2013-06-05 06:51:26.093455+02,,,,,,,f,""
15452,54b756f1-cc7d-48dd-83ed-3b89515fe49d,Contigliano,Contigliano,4,0,2013-07-22 00:48:32.617764+02,,,,,,,f,""
2822,4b681bac-cb70-45c6-a7ba-51758b920a4b,Tsirang,Tsirang,2,0,2013-05-20 23:24:35.224196+02,,,,,,,f,""
2908,917dea3c-cf05-45ea-86bd-108669c941d7,Qashqadaryo,Qashqadaryo,2,0,2013-05-20 23:40:32.792984+02,,,,,,,f,""
2888,713c730e-f877-4d0d-821d-36caabb17b79,Uruzgān,Uruzgān,2,0,2013-05-20 23:36:42.335196+02,,,,,,,f,""
2924,a8b39e69-e41f-4b8d-8b6e-8ca24884027a,Dubayy [Dubai],Dubayy [Dubai],2,0,2013-05-20 23:52:11.385259+02,,,,,,,f,""
2963,a9fcb0da-05d7-49f5-ae65-0c547330c786,Būshehr,Būshehr,2,0,2013-06-05 10:55:24.644859+02,,,,,,,f,""
14431,ab6dbc91-2db9-4b4c-944b-2c35eccdf088,Montacuto,Montacuto,4,0,2013-07-21 21:36:24.155329+02,,,,,,,f,""
3016,1ce53d91-b1a4-4153-a5be-23dad38a0ace,Dakuṇu paḷāta,Dakuṇu paḷāta,2,0,2013-05-21 00:14:08.031942+02,,,,,,,f,""
3053,a33b76b3-3c9b-4867-8585-df1c7e47ee80,Salfit,Salfit,2,0,2013-05-21 00:23:48.482505+02,,,,,,,f,""
17277,8e702cb9-52e1-442a-86d0-bc511eab0344,Stintino,Stintino,4,0,2013-07-22 06:07:14.163704+02,,,,,,,f,""
759,00bfa059-f80f-412d-a438-552b6f262961,Zalaegerszeg,Zalaegerszeg,3,0,2013-05-24 00:28:58.349552+02,,,,,,,f,""
2532,c8a88ba5-5d4e-4cbf-b8ab-dd0e6d99a940,Busan,Busan,3,0,2013-05-24 02:22:28.922956+02,,,,,,,f,""
3092,2fe43e57-f3e4-48d7-a388-c0bf0d8d6d03,‘Amrān,‘Amrān,2,0,2013-05-27 19:59:20.032373+02,,,,,,,f,""
298,376ea713-8f27-4ab1-818b-9cca72023382,Oregon,Oregon,2,0,2013-05-17 22:24:58.200412+02,,,,,,,f,""
322,a510b9b1-404d-4e23-8db8-0f6585909ed8,Quebec,Quebec,2,0,2013-05-17 23:30:09.455218+02,,,,,,,f,""
