<page title>,diameter x length,diaphragm blades,filter size,focal length,groupselements,maximum aperture,maximum magnification,minimum aperture,object distance,optical construction,weight,dimensions diameter,focusing distance,lens construction,number of diaphragm,aspect ratio,battery,dimensions w x h x d,effective pixels,focal length equiv,gps,hdmi,image stabilisation,iso sensitivity,lcd screen size inch,max aperture,max resolution,max shutter speed,movie size,optical zoom,sensor size,sensor type,storage type,total pixels,usb,weight inc batteries,wireless,continuous shooting fps,focal length fmm,image processor,lens mount,microphone,shutter speed,viewfinder,dimensions weight,exposure control,flash,others,picture size,power supply,shooting range focusing range,shutter,closest focusing distance,dimensions approx,maximum reproduction ratio,weight approx,auto power off time,film,film feeding out,film size,lens,shutter release,accessory,angle of view,diaphragm blade number,filter diameter,lens construction groupselements,macro mag ratio,minimum focus,model,type of zooming,aperture,autofocus,camera mount type,dimensions dxl,elementsgroups,filter thread,format compatibility,image stabilization,magnification,minimum focus distance,tripod collar,closest marked focusing distance m,dimensions dia x length extension from lens mount mm,filter attachment size mm,lens construction elements groups,weight g,angle of view for sd1,dimensions,minimum focusing distance,number of diaphragm blades,continuous shooting,lcd type,capacity,card type,class rating,read speed,speed rating,write speed,corresponding mounts,filter size mm,maximum magnifications,mininum aperture,operating temperature range,receptor head,type,flash synchronization,filterattachment size,focusing,no of diaphragm blades,iris blades,mount,builtin flash,digital zoom,file format,flash range,lcd monitor,self timer,shooting modes,manual focus,diameter x length extension from lens mount,picture angle,angle of view 35mm equivalent,dimensions diameter x length,maximum magnification ratio,35mm film equivalent focal length,af actuator,angle of view horzntl vertl diagnl,closest focusing distance m,distance information,filter diameter mm,image size,image stabilizer,lens construction elementsgroups,max diameter x length mm,maximum magnification x,the figures when used on apsc sized digital camera,diameter x llength,macro magn ratio,model no,mounts available,supplied accessories,audio recording,burst rate,color spaces,connectivity,exposure metering,exposure modes,external flash connection,file formats,flash modes,focus range,maximum effective flash range,memory card type,pixels,resolution,screen,sensor,software system requirements,video clip length,video recording,viewfinder type,white balance modes,wifi,zoom,battery type,operating temperature,power consumption,power source,flash duration,flashready indicator,construction,effect,filter factor,front filter thread size,front lens cap size,grade,multicoated,size,ac power adapter,bit depth,dimensions wxhxd,operatingstorage temperature,remote control,screen coverage,closest focussing distance m,dustmoisture resistance,autofocus points,camera format,dedicated flash system,diopter adjustment,display screen,dust reduction system,flash compensation,focus mode,focus type,interval recording,max sync speed,metering method,sensor type size,viewfinder coverage,viewfinder eye point,viewfinder magnification,viewfinder pixel count,wifi capable,available capacities,card dimension,compatibility,form factor,performancespeed,security,storage temperature,support,35mm equivalent focal length,accessory shoe,recording media,scene modes,video format,accessories,coating,compatible mount,aperture range,weightinclbattery,card dimensions,weightinc batteries,iso,measuring modes,measuring range,magnification extension tube ef12 ii,magnification extension tube ef25 ii,continuous shooting flash,continuous shooting jpeg,continuous shooting raw,full zoom focus shutter response,shot to shot with flash,shot to shot without flash,shutter response,switch on time to taking a photo,wide focus shutter response,sdhc card dimension,builtin memory,waterproofing,diagonal angle of view,hard case,horizontal angle of view,lens hood,magnification with extension tube ef12,bounce head,coverage,guide no,recycle time,ttl dedication,closest focus distance,focus modes,rotating,item no,mount type,applications,interface,aperture type,optical image stabilizer,overall length,standard accessories,focus method,apertureshutter priority,brightness difference,cine speeds,display readout,ev range iso100,exposure calibration,exposure memory,flash to ambient ratio,fstop display range,iso range,measuring system,multiple flash,shadowhighlight calculation,shutter speed ambient,shutter speed flash,format,maximum magn ratio,model no,supplied accessory,maxdiameter,aperture blades,min aperture,lens type,stabilisation,focus adjustment,bus interface speed,durability,swivel head,specialties,startup time,viewfinder size,depth mm,height mm,width mm,tiltshift,focal length maximum aperture,max diameter x length weight,audio format,image sensor,nfc,application,color temperature,macro magnification ratio,angle of view diagonal,compatible mounts,diameter,entire length 9,length 8,standard accessory,weight 10,working distance,package style,recording capacity gb,speed class,usable capacity gb,file size,focus,frame rate,minimum illumination,recording format,speaker,screen size,weight oz
Sekonic L-308 S Flashmate Light Meter,,,,,,,,,,,2.8 oz (80 g) without battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.3 x 2.5 x .9"" (110 x 63 x 22mm) WDH",,,,,,,,,,,,,,,,"Non-rotating, non-interchangeable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 ""AA"" battery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ambient and flash (cord, cordless) - incident and reflected (40 degrees)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shutter speed priority,No,8 ~ 128fps,Improved LCD - Digital LCD; Enhanced icons and symbols for better readability; 1/10th of a stop increment displayed; ASA and battery indications are always on,Display range: EV -5 ~ EV 26.2,No,No,No,"f/0.5 ~ f/90 9/10; Full, 1/2 and 1/3 selectable f/stop increments",ISO 3 ~ 8000 in 1/3 increments,Incident or reflected for flash and ambient light; Silicon photo diode,No,No,60 sec. ~ 1/8000 sec,1 sec. ~ 1/500 sec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sigma APO 70-300mm f/4-5.6 DG Macro Lenses - Nikon Mount,,,Diameter 58mm (Rear) Bayonet-type Hood,,,,1:4.1 (1:2 Macro mode),F22,,,545g/19.2 oz.,,,14 Elements in 10 Groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3 - 8.2 degrees,,,,,,,,,,,,,,,,,,,,,,,,,Diameter 76.6mm X Length 119.5mm,95-150cm / 37.4-59.1 in.,9 Blades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujifilm Instax mini 8 Instant Film Camera - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Real image finder, 0.37x, with target spot",116mm x 118.3mm x 68.2mm / 307g,Manual switching system (LED indicator in exposure meter),Constant firing flash (Automatic light adjustment),"Exposure counter (number of unexposed films), film pack confirmation window",62mm x 46mm,Two LR6/AA-size 1.5V alkaline batteries,0.6m - ∞,,,,,,5 min.,"Fujifilm Instant Color Film ""instax mini""",Automatic,86mm x 54mm,"2 components, 2 elements, f-60mm, 1:12.7",1/60 sec.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canon EF 70-200mm f/2.8L IS II USM Lenses,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490g,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,Ring USM¹,"29° - 10°, 19°30' - 7°, 34° -12°","1,2",Provided,77mm,,4-stops,23/19,88.8 x 199,0.21 (at 200mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujifilm Finepix X100s Digital Camera - Black,,,,,,,,,,,,,,,,"1:1, 3:2, 16:9",NP-95 Rechargeable Lithium-Ion Battery,127 x 74 x 54 mm,16 megapixels,35mm,NO,HDMI Mini,NO,"Auto (ISO 200 - 6400), ISO 100, 12800 and 25600 with boost",2.8,F2.0,4896 x 3264,1/4000 sec,1920 x 1080,1x,APS-C (23.6 x 15.8 mm),CMOS,SD/SDHC/SDXC,16 megapixels,2.0,445g,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexar 600X 32GB 90MB/s Professional SD Memory Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 GB,SDHC UHS-I,Class 10,Max. 90 MB/s,600x,Max. 45 MB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samyang 85mm T1.5 VDSLR Cine Lenses - Canon,,,72 mm,85mm,,,,,,,20.46 oz (580 g) with cap and hood,,,9 elements in 7 groups (with 1 aspherical lens),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full-frame: 28.3°,,,,,,,,Max: T1.5,,,,,,,,,3.6' (1.1 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manual focus only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canon EF,,,,,,,,,,,,,,,,,,,,,,,35mm full-frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamron SP AF 10-24mm f/3.5-4.5 Di II LD Aspherical (IF) Macro Lenses - Pentax Mount,"[mm] 83,2 x 86,5",7,[mm] 77,[mm] 10-24,9 - 12,"3,5-4,5","Ratio 1:5,1",22 Minimum,[m] 0.24,rotation,[g] 406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexar 200X 8GB 30MB/s Professional SD Memory Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 GB,SDHC,Class 10,30 MB/s max.,200x,10 MB/s min.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexar 200X 64GB 30MB/s Professional SD Memory Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64 GB,SDXC,Class 10,30 MB/s max.,200x,10 MB/s min.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamron SP AF 17-50mm f/2.8 XR Di-II LD Lenses - Nikon Mount,Ø2.9 in. x 3.2 in.,7 (circular aperture),Ø67mm,17–50mm,,F/2.8,,,,,434g (15.3 oz)*,,,16 elements in 13 groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78°45'–31°11',,,,,,,,,,,,,,,,,0.27m (10.6in.) over entire zoom range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canon AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1:4.5 (at f=50mm, MFD 0.27m)","A016, A16P",Flower-shaped Lens Hood DA09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon AF-S DX Micro NIKKOR 40mm f/2.8G Lenses,,,,40mm,,f/2.8,,f/22,,,Approximately 235 g/8.3 oz,,,9 elements in 7 groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163 m/0.53 ft. (From focal plane),,1x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52mm,,7 (rounded),,,,,,,,,,,Approximately 68.5 x 64.5 mm/2.7 x 2.5 in,38°50’,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamron SP 150-600mm F/5-6.3 Di VC USD Lens - Nikon Mount,,9,,150 - 600mm,,,,,,,4.30 lb (1.95 kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,16° 25' - 4° 8',,,,,,,,Maximum: f/5 - 6.3,Yes,Nikon F,"Approx. 4.16 x 10.15"" (105.6 x 257.8 mm)",20/13,Front:95 mm,Nikon FX/35mm Film,Yes,,8.86' (2.7 m),Yes Removable - rotating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B+W 67mm F-PRO UV MRC (010M) Brass Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schott glass,Absorbs UV rays and reduces bluish cast from daylight,0,67 mm,67 mm,10,"Yes, MRC (Multi-Resistant Coating)",67 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon AF-S Zoom-NIKKOR 24-120mm f/4G ED VR Lenses,Approx. 84 x 103.5mm,9 (rounded),,24-120mm,,f/4,,f/22,,,Approx. 710g / 25oz,,,"17 elements in 13 groups (with 2 ED glass elements, 3 aspherical lenses and Nano Crystal Coat)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84˚-20˚ 20’ (61˚-13˚ 20’ with Nikon DX format),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77mm,AF with built in SWM and Manual focus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45m (1.5ft),M/A and M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panasonic H-X025E Leica DG Summilux 25mm f/1.4 ASPH Lenses,,,φ46mm / 1.81inch,f=25mm (35mm camera equivalent 50mm),,,Approx. 0.11x / 0.22x (35mm camera equivalent),F16,,,Approx. 200g / 7.05oz,,,"9 elements in 7 groups (2 aspherical lenses, 1 UHR (Ultra High Refractive Index) lens)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3m / 0.98ft,,,,,,,,,,,,,,,,,,,F1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Micro Four Thirds mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47°,,,,,,,,,,,,,,,,,7 diaphragm blades / Circular aperture diaphragm,-,Approx. 54.5mm / 2.14inch (from the tip of the lens to the base side of the lens mount),"Lens cap, Lens rear cap, Lens storage bag",,,,,,,,,,,,,,,,,,,,,φ63mm / 2.48inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D610 Body Only Digital SLR Camera,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),EN-EL15,141 x 113 x 82mm,Approx. 24.26 megapixels,,Optional,HDMI mini,No,"ISO 100-6400, expandable to Lo-1 (ISO 50), Hi1 (ISO 12800) and Hi2 (ISO 25600)",3.2,,6016 x 4016,,"1920 x 1080
1280 x 720
640 x 424",,35.9 x 24.0mm,CMOS,SD / SDHC / SDXC,Approx. 24.7 megapixels,2.0,850g,Optional,6,1x,Expeed 3,F mount,Built-in monaural or external stereo microphone,"30-1/4000 sec, bulb","Optical, 100% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamron SP AF 17-50mm f/2.8 XR Di-II LD Lenses - Canon Mount,Ø2.9 in. x 3.2 in.,7 (circular aperture),Ø67mm,17–50mm,,F/2.8,,,,,434g (15.3 oz)*,,,16 elements in 13 groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78°45'–31°11',,,,,,,,,,,,,,,,,0.27m (10.6in.) over entire zoom range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canon AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1:4.5 (at f=50mm, MFD 0.27m)","A016, A16P",Flower-shaped Lens Hood DA09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canon EF-S 18-135mm f/3.5-5.6 IS Lenses (White Box),,,,,,,,22 - 38(36)¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,29-216,Micro Motor,"64° 30' - 9° 30', 45° 30' - 6° 20', 74° 20' -11° 30'",0.45,Provided,67mm,APS-C,4-stops,16/12,75.4x101,0.21(at 135mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sony SAL-70400G2 70-400mm f/4-5.6 Zoom Lenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALC-SH121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,22-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canon EF 200mm f/2.8L II USM Lenses,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,USM¹,"10°, 7°, 12°",1.5,,72,,,9/7,83.2 x 136.2,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23 - 0.06,0.32 - 0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canon EF 400mm f/5.6L USM Lenses,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,250",,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,USM¹,"5°10', 3°30', 6°10'",3.5,,77,,,7/6,90 x 256.5,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16 - 0.03,0.21 - 0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D5300 Body Only Digital SLR Camera - Black,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),Lithium-Ion EN-EL14a or EN-EL14 rechargeable battery & charger,125 x 98 x 76 mm (4.92 x 3.86 x 2.99″),24 megapixels,1.5×,BuiltIn,Yes (Mini Type C),No,"Auto, 100 - 12800 (25600 with boost)",3.2″,N/A,6000 x 4000,1/4000 sec,N/A,No,APS-C (23.5 x 15.6 mm),CMOS,SD/SDHC/SDXC,24 megapixels,USB 2.0 (480 Mbit/sec),480 g (1.06 lb / 16.93 oz),Optional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokina AT-X 107 AF 10-17mm f/3.5-4.5 DX Fisheye Lenses - Nikon Mount,,,,10 - 17mm,,f/3.5 - 4.5,,f/22,,,12.3 oz (350g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180 - 100°,,,,,,,,,,,,,,,,,0.5 ft (0.14 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"s Canon APS-C, Nikon APS-C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E/G 10 Elements in 8 Groups Coatings Multi-layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Built-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
